report_date,load_type,load_time,dropoff_site,load_weight
2021-01-04,GARBAGE COLLECTIONS,2021-01-04 01:48:00.000000 UTC,TDS LANDFILL,13540.0
2021-01-04,GARBAGE COLLECTIONS,2021-01-04 03:06:00.000000 UTC,TDS LANDFILL,5700.0
2021-01-04,GARBAGE COLLECTIONS,2021-01-04 02:15:00.000000 UTC,TDS LANDFILL,20860.0
2021-01-04,GARBAGE COLLECTIONS,2021-01-04 12:00:00.000000 UTC,TDS LANDFILL,22280.0
2021-01-04,GARBAGE COLLECTIONS,2021-01-04 03:15:00.000000 UTC,TDS LANDFILL,25780.0
2021-01-04,GARBAGE COLLECTIONS,2021-01-04 03:24:00.000000 UTC,TDS LANDFILL,24100.0
2021-01-04,GARBAGE COLLECTIONS,2021-01-04 02:30:00.000000 UTC,TDS LANDFILL,2820.0
2021-01-04,GARBAGE COLLECTIONS,2021-01-04 01:05:00.000000 UTC,TDS LANDFILL,28160.0
2021-01-04,GARBAGE COLLECTIONS,2021-01-04 01:00:00.000000 UTC,TDS LANDFILL,24140.0
2021-01-04,GARBAGE COLLECTIONS,2021-01-04 03:30:00.000000 UTC,TDS LANDFILL,24580.0
2021-01-04,GARBAGE COLLECTIONS,2021-01-04 01:20:00.000000 UTC,TDS LANDFILL,25320.0
2021-01-04,GARBAGE COLLECTIONS,2021-01-04 01:44:00.000000 UTC,TDS LANDFILL,25920.0
2021-01-04,GARBAGE COLLECTIONS,2021-01-04 03:22:00.000000 UTC,TDS LANDFILL,8320.0
2021-01-04,GARBAGE COLLECTIONS,2021-01-04 11:42:00.000000 UTC,TDS LANDFILL,27840.0
2021-01-04,GARBAGE COLLECTIONS,2021-01-04 03:12:00.000000 UTC,TDS LANDFILL,21560.0
2021-01-04,SWEEPING,2021-01-04 09:40:00.000000 UTC,TDS LANDFILL,8040.0
2021-01-04,SWEEPING,2021-01-04 08:28:00.000000 UTC,TDS LANDFILL,7380.0
2021-01-04,SWEEPING,2021-01-04 07:17:00.000000 UTC,TDS LANDFILL,4860.0
2021-01-04,SWEEPING,2021-01-04 11:16:00.000000 UTC,TDS LANDFILL,7380.0
2021-01-04,SWEEPING,2021-01-04 02:10:00.000000 UTC,TDS LANDFILL,6660.0
2021-01-04,GARBAGE COLLECTIONS,2021-01-04 10:30:00.000000 UTC,TDS LANDFILL,22180.0
2021-01-04,GARBAGE COLLECTIONS,2021-01-04 03:24:00.000000 UTC,TDS LANDFILL,24260.0
2021-01-04,GARBAGE COLLECTIONS,2021-01-04 07:07:00.000000 UTC,TDS LANDFILL,13540.0
2021-01-04,GARBAGE COLLECTIONS,2021-01-04 12:40:00.000000 UTC,TDS LANDFILL,23880.0
2021-01-04,GARBAGE COLLECTIONS,2021-01-04 07:08:00.000000 UTC,TDS LANDFILL,23640.0
2021-01-04,GARBAGE COLLECTIONS,2021-01-04 07:09:00.000000 UTC,TDS LANDFILL,24960.0
2021-01-04,GARBAGE COLLECTIONS,2021-01-05 07:23:00.000000 UTC,TDS LANDFILL,12020.0
2021-01-04,GARBAGE COLLECTIONS,2021-01-05 07:35:00.000000 UTC,TDS LANDFILL,16980.0
2021-01-04,GARBAGE COLLECTIONS,2021-01-05 11:06:00.000000 UTC,TDS LANDFILL,22060.0
2021-01-04,GARBAGE COLLECTIONS,2021-01-05 07:37:00.000000 UTC,TDS LANDFILL,23620.0
2021-01-04,GARBAGE COLLECTIONS,2021-01-05 03:10:00.000000 UTC,TDS LANDFILL,29380.0
2021-01-04,GARBAGE COLLECTIONS,2021-01-05 07:04:00.000000 UTC,TDS LANDFILL,9720.0
2021-01-04,GARBAGE COLLECTIONS,2021-01-04 07:20:00.000000 UTC,TDS LANDFILL,11460.0
2021-01-04,GARBAGE COLLECTIONS,2021-01-04 11:12:00.000000 UTC,TDS LANDFILL,22040.0
2021-01-04,GARBAGE COLLECTIONS,2021-01-04 04:33:00.000000 UTC,TDS LANDFILL,22760.0
2021-01-04,GARBAGE COLLECTIONS,2021-01-05 06:30:00.000000 UTC,TDS LANDFILL,6020.0
2021-01-04,GARBAGE COLLECTIONS,2021-01-04 04:01:00.000000 UTC,TDS LANDFILL,2840.0
2021-01-04,GARBAGE COLLECTIONS,2021-01-04 11:06:00.000000 UTC,TDS LANDFILL,9660.0
2021-01-04,GARBAGE COLLECTIONS,2021-01-04 02:04:00.000000 UTC,TDS LANDFILL,23520.0
2021-01-04,GARBAGE COLLECTIONS,2021-01-04 07:52:00.000000 UTC,TDS LANDFILL,24600.0
2021-01-04,GARBAGE COLLECTIONS,2021-01-04 08:03:00.000000 UTC,TDS LANDFILL,20060.0
2021-01-04,GARBAGE COLLECTIONS,2021-01-04 03:18:00.000000 UTC,TDS LANDFILL,18500.0
2021-01-04,GARBAGE COLLECTIONS,2021-01-04 07:35:00.000000 UTC,TDS LANDFILL,8540.0
2021-01-04,GARBAGE COLLECTIONS,2021-01-04 07:28:00.000000 UTC,TDS LANDFILL,18400.0
2021-01-04,GARBAGE COLLECTIONS,2021-01-04 03:16:00.000000 UTC,TDS LANDFILL,27280.0
2021-01-04,GARBAGE COLLECTIONS,2021-01-04 07:59:00.000000 UTC,TDS LANDFILL,18960.0
2021-01-04,GARBAGE COLLECTIONS,2021-01-04 07:30:00.000000 UTC,TDS LANDFILL,14180.0
2021-01-04,GARBAGE COLLECTIONS,2021-01-04 11:12:00.000000 UTC,TDS LANDFILL,17780.0
2021-01-04,GARBAGE COLLECTIONS,2021-01-04 06:39:00.000000 UTC,TDS LANDFILL,25220.0
2021-01-04,GARBAGE COLLECTIONS,2021-01-04 11:45:00.000000 UTC,TDS LANDFILL,23800.0
2021-01-04,GARBAGE COLLECTIONS,2021-01-04 05:33:00.000000 UTC,TDS LANDFILL,26200.0
2021-01-04,GARBAGE COLLECTIONS,2021-01-04 06:20:00.000000 UTC,TDS LANDFILL,29340.0
2021-01-04,GARBAGE COLLECTIONS,2021-01-04 10:20:00.000000 UTC,TDS LANDFILL,13160.0
2021-01-04,GARBAGE COLLECTIONS,2021-01-04 07:39:00.000000 UTC,TDS LANDFILL,15560.0
2021-01-04,GARBAGE COLLECTIONS,2021-01-04 12:04:00.000000 UTC,TDS LANDFILL,23460.0
2021-01-04,GARBAGE COLLECTIONS,2021-01-04 06:34:00.000000 UTC,TDS LANDFILL,28540.0
2021-01-04,GARBAGE COLLECTIONS,2021-01-04 11:21:00.000000 UTC,TDS LANDFILL,13760.0
2021-01-04,GARBAGE COLLECTIONS,2021-01-04 07:15:00.000000 UTC,TDS LANDFILL,3640.0
2021-01-04,GARBAGE COLLECTIONS,2021-01-04 11:00:00.000000 UTC,TDS LANDFILL,26780.0
2021-01-04,GARBAGE COLLECTIONS,2021-01-04 05:00:00.000000 UTC,TDS LANDFILL,26140.0
2021-01-04,GARBAGE COLLECTIONS,2021-01-04 07:00:00.000000 UTC,TDS LANDFILL,17860.0
2021-01-04,GARBAGE COLLECTIONS,2021-01-04 01:00:00.000000 UTC,TDS LANDFILL,15480.0
2021-01-04,GARBAGE COLLECTIONS,2021-01-04 12:45:00.000000 UTC,TDS LANDFILL,23400.0
2021-01-04,GARBAGE COLLECTIONS,2021-01-04 08:00:00.000000 UTC,TDS LANDFILL,26120.0
2021-01-04,GARBAGE COLLECTIONS,2021-01-04 02:45:00.000000 UTC,TDS LANDFILL,19800.0
2021-01-04,GARBAGE COLLECTIONS,2021-01-04 07:45:00.000000 UTC,TDS LANDFILL,20120.0
2021-01-04,GARBAGE COLLECTIONS,2021-01-04 03:45:00.000000 UTC,TDS LANDFILL,23380.0
2021-01-04,GARBAGE COLLECTIONS,2021-01-04 10:30:00.000000 UTC,TDS LANDFILL,23860.0
2021-01-04,GARBAGE COLLECTIONS,2021-01-04 07:15:00.000000 UTC,TDS LANDFILL,9940.0
2021-01-04,GARBAGE COLLECTIONS,2021-01-04 08:00:00.000000 UTC,TDS LANDFILL,25300.0
2021-01-04,GARBAGE COLLECTIONS,2021-01-04 02:30:00.000000 UTC,TDS LANDFILL,28380.0
2021-01-04,GARBAGE COLLECTIONS,2021-01-04 01:30:00.000000 UTC,TDS LANDFILL,9240.0
2021-01-04,GARBAGE COLLECTIONS,2021-01-04 12:35:00.000000 UTC,TDS LANDFILL,21740.0
2021-01-04,GARBAGE COLLECTIONS,2021-01-04 07:00:00.000000 UTC,TDS LANDFILL,24180.0
2021-01-04,GARBAGE COLLECTIONS,2021-01-04 12:54:00.000000 UTC,TDS LANDFILL,19180.0
2021-01-04,GARBAGE COLLECTIONS,2021-01-04 08:02:00.000000 UTC,TDS LANDFILL,26180.0
2021-01-04,GARBAGE COLLECTIONS,2021-01-04 02:20:00.000000 UTC,TDS LANDFILL,11360.0
2021-01-04,GARBAGE COLLECTIONS,2021-01-04 07:55:00.000000 UTC,TDS LANDFILL,16380.0
2021-01-04,GARBAGE COLLECTIONS,2021-01-04 10:47:00.000000 UTC,TDS LANDFILL,13520.0
2021-01-04,GARBAGE COLLECTIONS,2021-01-04 07:15:00.000000 UTC,TDS LANDFILL,17580.0
2021-01-04,GARBAGE COLLECTIONS,2021-01-04 07:50:00.000000 UTC,TDS LANDFILL,14760.0
2021-01-04,GARBAGE COLLECTIONS,2021-01-04 12:44:00.000000 UTC,TDS LANDFILL,13520.0
2021-01-04,GARBAGE COLLECTIONS,2021-01-04 12:56:00.000000 UTC,TDS LANDFILL,5120.0
2021-01-04,MIXED LITTER,2021-01-04 12:53:00.000000 UTC,TDS LANDFILL,10560.0
2021-01-04,BULK,2021-01-04 03:10:00.000000 UTC,TDS LANDFILL,1720.0
2021-01-04,BULK,2021-01-04 10:57:00.000000 UTC,TDS LANDFILL,5200.0
2021-01-04,ORGANICS,2021-01-05 06:54:00.000000 UTC,ORGANICS BY GOSH,15280.0
2021-01-04,ORGANICS,2021-01-04 05:55:00.000000 UTC,ORGANICS BY GOSH,18540.0
2021-01-04,ORGANICS,2021-01-04 05:32:00.000000 UTC,ORGANICS BY GOSH,22160.0
2021-01-04,ORGANICS,2021-01-05 07:35:00.000000 UTC,ORGANICS BY GOSH,8490.0
2021-01-04,ORGANICS,2021-01-04 01:31:00.000000 UTC,ORGANICS BY GOSH,14490.0
2021-01-04,ORGANICS,2021-01-05 07:11:00.000000 UTC,ORGANICS BY GOSH,20680.0
2021-01-04,ORGANICS,2021-01-05 07:15:00.000000 UTC,ORGANICS BY GOSH,15760.0
2021-01-04,ORGANICS,2021-01-05 06:50:00.000000 UTC,ORGANICS BY GOSH,19900.0
2021-01-04,ORGANICS,2021-01-05 06:52:00.000000 UTC,ORGANICS BY GOSH,19580.0
2021-01-04,ORGANICS,2021-01-04 05:48:00.000000 UTC,ORGANICS BY GOSH,7500.0
2021-01-04,ORGANICS,2021-01-04 11:59:00.000000 UTC,ORGANICS BY GOSH,6160.0
2021-01-04,ORGANICS,2021-01-04 06:45:00.000000 UTC,ORGANICS BY GOSH,10240.0
2021-01-04,ORGANICS,2021-01-04 10:58:00.000000 UTC,ORGANICS BY GOSH,10060.0
2021-01-04,ORGANICS,2021-01-04 11:48:00.000000 UTC,ORGANICS BY GOSH,4220.0
2021-01-04,ORGANICS,2021-01-05 07:02:00.000000 UTC,ORGANICS BY GOSH,10080.0
2021-01-04,ORGANICS,2021-01-04 10:26:00.000000 UTC,ORGANICS BY GOSH,15320.0
2021-01-04,ORGANICS,2021-01-04 05:48:00.000000 UTC,ORGANICS BY GOSH,6740.0
2021-01-04,ORGANICS,2021-01-04 05:56:00.000000 UTC,ORGANICS BY GOSH,14160.0
2021-01-04,ORGANICS,2021-01-04 05:55:00.000000 UTC,ORGANICS BY GOSH,3900.0
2021-01-04,ORGANICS,2021-01-04 11:53:00.000000 UTC,ORGANICS BY GOSH,6900.0
2021-01-04,ORGANICS,2021-01-05 07:01:00.000000 UTC,ORGANICS BY GOSH,13320.0
2021-01-04,ORGANICS,2021-01-04 11:20:00.000000 UTC,ORGANICS BY GOSH,10840.0
2021-01-04,ORGANICS,2021-01-04 02:41:00.000000 UTC,ORGANICS BY GOSH,15280.0
2021-01-04,ORGANICS,2021-01-04 05:46:00.000000 UTC,ORGANICS BY GOSH,12520.0
2021-01-04,ORGANICS,2021-01-04 03:49:00.000000 UTC,ORGANICS BY GOSH,12880.0
2021-01-04,ORGANICS,2021-01-04 01:54:00.000000 UTC,ORGANICS BY GOSH,12780.0
2021-01-04,ORGANICS,2021-01-04 03:47:00.000000 UTC,ORGANICS BY GOSH,7100.0
2021-01-04,ORGANICS,2021-01-04 11:37:00.000000 UTC,ORGANICS BY GOSH,9880.0
2021-01-04,ORGANICS,2021-01-04 05:54:00.000000 UTC,ORGANICS BY GOSH,19220.0
2021-01-04,ORGANICS,2021-01-04 05:03:00.000000 UTC,ORGANICS BY GOSH,7800.0
2021-01-04,ORGANICS,2021-01-04 05:40:00.000000 UTC,ORGANICS BY GOSH,3600.0
2021-01-04,ORGANICS,2021-01-04 05:23:00.000000 UTC,ORGANICS BY GOSH,9300.0
2021-01-04,RECYCLING - SINGLE STREAM,2021-01-04 10:10:00.000000 UTC,BALCONES RECYCLING,12100.0
2021-01-04,RECYCLING - SINGLE STREAM,2021-01-04 03:30:00.000000 UTC,BALCONES RECYCLING,13780.0
2021-01-04,RECYCLING - SINGLE STREAM,2021-01-04 12:53:00.000000 UTC,BALCONES RECYCLING,17440.0
2021-01-04,RECYCLING - SINGLE STREAM,2021-01-04 04:17:00.000000 UTC,BALCONES RECYCLING,11840.0
2021-01-05,RECYCLING - SINGLE STREAM,2021-01-05 10:26:00.000000 UTC,TDS - MRF,6720.0
2021-01-05,RECYCLING - SINGLE STREAM,2021-01-05 05:36:00.000000 UTC,TDS - MRF,4460.0
2021-01-05,RECYCLING - SINGLE STREAM,2021-01-05 02:25:00.000000 UTC,TDS - MRF,5900.0
2021-01-05,RECYCLING - SINGLE STREAM,2021-01-05 01:22:00.000000 UTC,TDS - MRF,4200.0
2021-01-05,RECYCLING - SINGLE STREAM,2021-01-05 12:17:00.000000 UTC,TDS - MRF,4660.0
2021-01-05,RECYCLING - SINGLE STREAM,2021-01-05 10:07:00.000000 UTC,TDS - MRF,3460.0
2021-01-05,RECYCLING - SINGLE STREAM,2021-01-05 01:07:00.000000 UTC,TDS - MRF,3980.0
2021-01-05,RECYCLING - SINGLE STREAM,2021-01-05 10:28:00.000000 UTC,TDS - MRF,12880.0
2021-01-05,RECYCLING - SINGLE STREAM,2021-01-04 03:15:00.000000 UTC,TDS - MRF,11640.0
2021-01-05,RECYCLING - SINGLE STREAM,2021-01-04 09:59:00.000000 UTC,TDS - MRF,12920.0
2021-01-05,RECYCLING - SINGLE STREAM,2021-01-05 02:44:00.000000 UTC,TDS - MRF,20160.0
2021-01-05,RECYCLING - SINGLE STREAM,2021-01-05 01:20:00.000000 UTC,TDS - MRF,17260.0
2021-01-05,RECYCLING - SINGLE STREAM,2021-01-05 04:08:00.000000 UTC,TDS - MRF,12900.0
2021-01-05,RECYCLING - SINGLE STREAM,2021-01-05 10:50:00.000000 UTC,TDS - MRF,15120.0
2021-01-05,RECYCLING - SINGLE STREAM,2021-01-05 02:16:00.000000 UTC,TDS - MRF,4200.0
2021-01-05,RECYCLING - SINGLE STREAM,2021-01-05 11:41:00.000000 UTC,TDS - MRF,8860.0
2021-01-05,RECYCLING - SINGLE STREAM,2021-01-05 04:20:00.000000 UTC,TDS - MRF,13220.0
2021-01-05,RECYCLING - SINGLE STREAM,2021-01-05 02:51:00.000000 UTC,TDS - MRF,16300.0
2021-01-05,RECYCLING - SINGLE STREAM,2021-01-05 03:29:00.000000 UTC,TDS - MRF,6520.0
2021-01-05,RECYCLING - SINGLE STREAM,2021-01-05 12:25:00.000000 UTC,TDS - MRF,17020.0
2021-01-05,RECYCLING - SINGLE STREAM,2021-01-05 02:45:00.000000 UTC,TDS - MRF,15760.0
2021-01-05,RECYCLING - SINGLE STREAM,2021-01-05 12:22:00.000000 UTC,TDS - MRF,10140.0
2021-01-05,RECYCLING - SINGLE STREAM,2021-01-05 02:00:00.000000 UTC,TDS - MRF,22800.0
2021-01-05,RECYCLING - SINGLE STREAM,2021-01-05 04:01:00.000000 UTC,TDS - MRF,6560.0
2021-01-05,RECYCLING - SINGLE STREAM,2021-01-05 05:02:00.000000 UTC,TDS - MRF,11040.0
2021-01-05,RECYCLING - SINGLE STREAM,2021-01-05 11:05:00.000000 UTC,TDS - MRF,11620.0
2021-01-05,RECYCLING - SINGLE STREAM,2021-01-05 04:18:00.000000 UTC,TDS - MRF,2500.0
2021-01-05,RECYCLING - SINGLE STREAM,2021-01-05 05:04:00.000000 UTC,TDS - MRF,10420.0
2021-01-05,RECYCLING - SINGLE STREAM,2021-01-05 09:32:00.000000 UTC,TDS - MRF,6600.0
2021-01-05,RECYCLING - SINGLE STREAM,2021-01-05 01:40:00.000000 UTC,TDS - MRF,11520.0
2021-01-05,RECYCLING - SINGLE STREAM,2021-01-05 12:15:00.000000 UTC,TDS - MRF,6160.0
2021-01-05,RECYCLING - SINGLE STREAM,2021-01-05 10:00:00.000000 UTC,TDS - MRF,11880.0
2021-01-05,RECYCLING - SINGLE STREAM,2021-01-05 03:39:00.000000 UTC,TDS - MRF,12840.0
2021-01-05,RECYCLING - SINGLE STREAM,2021-01-05 05:08:00.000000 UTC,TDS - MRF,13860.0
2021-01-05,RECYCLING - SINGLE STREAM,2021-01-05 11:12:00.000000 UTC,TDS - MRF,13820.0
2021-01-05,RECYCLING - SINGLE STREAM,2021-01-05 02:40:00.000000 UTC,TDS - MRF,11140.0
2021-01-05,RECYCLING - SINGLE STREAM,2021-01-05 11:51:00.000000 UTC,TDS - MRF,12500.0
2021-01-05,RECYCLING - SINGLE STREAM,2021-01-05 10:41:00.000000 UTC,TDS - MRF,14860.0
2021-01-05,RECYCLING - SINGLE STREAM,2021-01-05 04:03:00.000000 UTC,TDS - MRF,13900.0
2021-01-05,RECYCLING - SINGLE STREAM,2021-01-05 02:50:00.000000 UTC,TDS - MRF,11700.0
2021-01-05,RECYCLING - SINGLE STREAM,2021-01-05 10:01:00.000000 UTC,TDS - MRF,13720.0
2021-01-05,RECYCLING - SINGLE STREAM,2021-01-05 10:08:00.000000 UTC,TDS - MRF,12300.0
2021-01-05,RECYCLING - SINGLE STREAM,2021-01-05 05:03:00.000000 UTC,TDS - MRF,8840.0
2021-01-05,RECYCLING - SINGLE STREAM,2021-01-05 01:33:00.000000 UTC,TDS - MRF,10200.0
2021-01-05,RECYCLING - SINGLE STREAM,2021-01-05 02:56:00.000000 UTC,TDS - MRF,13080.0
2021-01-05,RECYCLING - SINGLE STREAM,2021-01-05 09:58:00.000000 UTC,TDS - MRF,12420.0
2021-01-05,RECYCLING - SINGLE STREAM,2021-01-05 11:40:00.000000 UTC,TDS - MRF,14080.0
2021-01-05,RECYCLING - SINGLE STREAM,2021-01-05 11:46:00.000000 UTC,TDS - MRF,12320.0
2021-01-05,RECYCLING - SINGLE STREAM,2021-01-05 02:27:00.000000 UTC,TDS - MRF,2420.0
2021-01-05,RECYCLING - SINGLE STREAM,2021-01-05 03:12:00.000000 UTC,TDS - MRF,6080.0
2021-01-05,RECYCLING - SINGLE STREAM,2021-01-05 02:50:00.000000 UTC,TDS - MRF,8680.0
2021-01-05,RECYCLING - SINGLE STREAM,2021-01-05 02:48:00.000000 UTC,TDS - MRF,4920.0
2021-01-05,RECYCLING - SINGLE STREAM,2021-01-05 10:56:00.000000 UTC,TDS - MRF,8800.0
2021-01-05,RECYCLING - SINGLE STREAM,2021-01-05 10:23:00.000000 UTC,TDS - MRF,12740.0
2021-01-05,RECYCLING - SINGLE STREAM,2021-01-05 10:06:00.000000 UTC,TDS - MRF,13220.0
2021-01-05,RECYCLING - SINGLE STREAM,2021-01-05 02:49:00.000000 UTC,TDS - MRF,8420.0
2021-01-05,RECYCLING - SINGLE STREAM,2021-01-05 05:06:00.000000 UTC,TDS - MRF,10980.0
2021-01-05,RECYCLING - SINGLE STREAM,2021-01-05 12:03:00.000000 UTC,TDS - MRF,12040.0
2021-01-05,SWEEPING,2021-01-05 12:50:00.000000 UTC,ONION CREEK,
2021-01-05,BRUSH,2021-01-05 03:30:00.000000 UTC,HORNSBY BEND,7000.0
2021-01-05,BRUSH,2021-01-05 11:03:00.000000 UTC,HORNSBY BEND,6900.0
2021-01-05,BRUSH,2021-01-05 03:20:00.000000 UTC,HORNSBY BEND,9760.0
2021-01-05,BRUSH,2021-01-05 09:27:00.000000 UTC,HORNSBY BEND,5840.0
2021-01-05,BRUSH,2021-01-05 03:40:00.000000 UTC,HORNSBY BEND,8500.0
2021-01-05,BRUSH,2021-01-05 03:15:00.000000 UTC,HORNSBY BEND,7200.0
2021-01-05,YARD TRIMMING,2021-01-05 12:00:00.000000 UTC,HORNSBY BEND,9600.0
2021-01-05,YARD TRIMMING,2021-01-05 12:00:00.000000 UTC,HORNSBY BEND,10440.0
2021-01-05,YARD TRIMMING,2021-01-05 12:00:00.000000 UTC,HORNSBY BEND,9240.0
2021-01-05,YARD TRIMMING,2021-01-05 12:00:00.000000 UTC,HORNSBY BEND,12940.0
2021-01-05,YARD TRIMMING,2021-01-05 12:00:00.000000 UTC,HORNSBY BEND,8460.0
2021-01-05,BULK,2021-01-05 07:27:00.000000 UTC,TDS LANDFILL,4600.0
2021-01-05,BULK,2021-01-05 12:11:00.000000 UTC,TDS LANDFILL,11720.0
2021-01-05,BULK,2021-01-05 01:57:00.000000 UTC,TDS LANDFILL,11240.0
2021-01-05,BULK,2021-01-05 02:51:00.000000 UTC,TDS LANDFILL,11520.0
2021-01-05,BULK,2021-01-05 02:56:00.000000 UTC,TDS LANDFILL,11940.0
2021-01-05,BULK,2021-01-05 02:48:00.000000 UTC,TDS LANDFILL,6040.0
2021-01-05,BULK,2021-01-05 11:59:00.000000 UTC,TDS LANDFILL,4460.0
2021-01-05,BULK,2021-01-05 02:40:00.000000 UTC,TDS LANDFILL,9220.0
2021-01-05,BULK,2021-01-05 03:45:00.000000 UTC,TDS LANDFILL,3100.0
2021-01-05,BULK,2021-01-05 02:23:00.000000 UTC,TDS LANDFILL,8180.0
2021-01-05,DEAD ANIMAL,2021-01-05 02:23:00.000000 UTC,TDS LANDFILL,440.0
2021-01-05,GARBAGE COLLECTIONS,2021-01-05 01:29:00.000000 UTC,TDS LANDFILL,16680.0
2021-01-05,GARBAGE COLLECTIONS,2021-01-05 01:58:00.000000 UTC,TDS LANDFILL,31940.0
2021-01-05,GARBAGE COLLECTIONS,2021-01-05 01:46:00.000000 UTC,TDS LANDFILL,26520.0
2021-01-05,GARBAGE COLLECTIONS,2021-01-05 01:50:00.000000 UTC,TDS LANDFILL,16760.0
2021-01-05,GARBAGE COLLECTIONS,2021-01-05 04:56:00.000000 UTC,TDS LANDFILL,3420.0
2021-01-05,GARBAGE COLLECTIONS,2021-01-05 02:13:00.000000 UTC,TDS LANDFILL,8440.0
2021-01-05,GARBAGE COLLECTIONS,2021-01-05 02:06:00.000000 UTC,TDS LANDFILL,22420.0
2021-01-05,GARBAGE COLLECTIONS,2021-01-05 01:53:00.000000 UTC,TDS LANDFILL,20340.0
2021-01-05,GARBAGE COLLECTIONS,2021-01-05 02:01:00.000000 UTC,TDS LANDFILL,20760.0
2021-01-05,GARBAGE COLLECTIONS,2021-01-05 11:50:00.000000 UTC,TDS LANDFILL,25400.0
2021-01-05,GARBAGE COLLECTIONS,2021-01-05 01:00:00.000000 UTC,TDS LANDFILL,18580.0
2021-01-05,GARBAGE COLLECTIONS,2021-01-05 11:50:00.000000 UTC,TDS LANDFILL,31040.0
2021-01-05,GARBAGE COLLECTIONS,2021-01-05 10:30:00.000000 UTC,TDS LANDFILL,10280.0
2021-01-05,GARBAGE COLLECTIONS,2021-01-05 03:00:00.000000 UTC,TDS LANDFILL,3340.0
2021-01-05,GARBAGE COLLECTIONS,2021-01-05 01:27:00.000000 UTC,TDS LANDFILL,23420.0
2021-01-05,GARBAGE COLLECTIONS,2021-01-05 01:51:00.000000 UTC,TDS LANDFILL,26620.0
2021-01-05,GARBAGE COLLECTIONS,2021-01-05 11:29:00.000000 UTC,TDS LANDFILL,28680.0
2021-01-05,GARBAGE COLLECTIONS,2021-01-05 01:41:00.000000 UTC,TDS LANDFILL,19960.0
2021-01-05,GARBAGE COLLECTIONS,2021-01-05 01:35:00.000000 UTC,TDS LANDFILL,3860.0
2021-01-05,SWEEPING,2021-01-05 10:24:00.000000 UTC,TDS LANDFILL,9120.0
2021-01-05,SWEEPING,2021-01-05 12:54:00.000000 UTC,TDS LANDFILL,4980.0
2021-01-05,MIXED LITTER,2021-01-05 11:38:00.000000 UTC,TDS LANDFILL,5100.0
2021-01-05,GARBAGE COLLECTIONS,2021-01-05 05:04:00.000000 UTC,TDS LANDFILL,20400.0
2021-01-05,GARBAGE COLLECTIONS,2021-01-05 10:42:00.000000 UTC,TDS LANDFILL,17220.0
2021-01-05,GARBAGE COLLECTIONS,2021-01-05 11:58:00.000000 UTC,TDS LANDFILL,21380.0
2021-01-05,GARBAGE COLLECTIONS,2021-01-05 12:11:00.000000 UTC,TDS LANDFILL,24400.0
2021-01-05,GARBAGE COLLECTIONS,2021-01-05 04:47:00.000000 UTC,TDS LANDFILL,14580.0
2021-01-05,GARBAGE COLLECTIONS,2021-01-05 12:16:00.000000 UTC,TDS LANDFILL,19020.0
2021-01-05,GARBAGE COLLECTIONS,2021-01-05 05:07:00.000000 UTC,TDS LANDFILL,12860.0
2021-01-05,GARBAGE COLLECTIONS,2021-01-05 04:47:00.000000 UTC,TDS LANDFILL,27460.0
2021-01-05,GARBAGE COLLECTIONS,2021-01-05 01:10:00.000000 UTC,TDS LANDFILL,8520.0
2021-01-05,GARBAGE COLLECTIONS,2021-01-05 05:55:00.000000 UTC,TDS LANDFILL,21420.0
2021-01-05,GARBAGE COLLECTIONS,2021-01-05 10:22:00.000000 UTC,TDS LANDFILL,13260.0
2021-01-05,GARBAGE COLLECTIONS,2021-01-05 05:58:00.000000 UTC,TDS LANDFILL,19120.0
2021-01-05,GARBAGE COLLECTIONS,2021-01-05 11:06:00.000000 UTC,TDS LANDFILL,14400.0
2021-01-05,GARBAGE COLLECTIONS,2021-01-05 05:36:00.000000 UTC,TDS LANDFILL,6020.0
2021-01-05,GARBAGE COLLECTIONS,2021-01-05 05:59:00.000000 UTC,TDS LANDFILL,25400.0
2021-01-05,GARBAGE COLLECTIONS,2021-01-05 03:17:00.000000 UTC,TDS LANDFILL,28900.0
2021-01-05,GARBAGE COLLECTIONS,2021-01-05 01:05:00.000000 UTC,TDS LANDFILL,8540.0
2021-01-05,GARBAGE COLLECTIONS,2021-01-05 01:09:00.000000 UTC,TDS LANDFILL,24640.0
2021-01-05,GARBAGE COLLECTIONS,2021-01-05 02:23:00.000000 UTC,TDS LANDFILL,26080.0
2021-01-05,GARBAGE COLLECTIONS,2021-01-05 02:47:00.000000 UTC,TDS LANDFILL,25500.0
2021-01-05,GARBAGE COLLECTIONS,2021-01-05 10:59:00.000000 UTC,TDS LANDFILL,21300.0
2021-01-05,GARBAGE COLLECTIONS,2021-01-05 03:56:00.000000 UTC,TDS LANDFILL,13620.0
2021-01-05,GARBAGE COLLECTIONS,2021-01-05 01:09:00.000000 UTC,TDS LANDFILL,21860.0
2021-01-05,GARBAGE COLLECTIONS,2021-01-05 01:27:00.000000 UTC,TDS LANDFILL,9960.0
2021-01-05,GARBAGE COLLECTIONS,2021-01-05 12:00:00.000000 UTC,TDS LANDFILL,23900.0
2021-01-05,GARBAGE COLLECTIONS,2021-01-05 05:15:00.000000 UTC,TDS LANDFILL,19080.0
2021-01-05,GARBAGE COLLECTIONS,2021-01-05 05:00:00.000000 UTC,TDS LANDFILL,10900.0
